pixel,value,bettle
84493829,-0.015754069085843963,False
84493830,-0.00803097177686543,False
84493831,-0.009126208390745936,False
84493832,0.005938534099528052,False
84493833,0.015670160966677893,False
84493834,-0.018860587604802255,False
84493835,-0.06502142100660589,False
84493836,-0.06964008015140741,False
84493837,-0.1095503206607668,True
84493838,-0.07154566362045564,False
84493839,-0.007725474574800963,False
84493840,0.021456302301936764,False
84493841,-0.023906161400583967,False
84493842,-0.02299621411156262,False
84493843,-0.004132918761298553,False
84500216,-0.06729330195559757,False
84500217,-0.013370886757065447,False
84500218,0.008140411923592907,False
84500219,-0.025626710857705678,False
84500220,0.09669332462876311,False
84500221,0.09104634860635105,False
84500222,0.06260043861225932,False
84500223,0.050831850140579046,False
84500224,-0.0002091312296363156,False
84500225,-0.09290430996294774,False
84500226,0.1980115015390487,False
84500227,0.03294873176674503,False
84500228,-0.009585962943627084,False
84500229,-0.03916480378387256,False
84500230,-0.009280150352731909,False
84500231,0.004560682088264389,False
84500232,-0.09381316662894879,False
84500233,-0.11306866752518355,True
84500234,-0.09738561636366448,False
84500235,-0.07450040446490976,False
84500236,-0.012112415572275829,False
84500237,0.000940942645946605,False
84500238,-0.022583188787153655,False
84500239,-0.03977039510307085,False
84500240,0.021591096347406517,False
84500241,0.023294559776581156,False
84500242,-0.018449955894316965,False
84500243,0.0067060680124043604,False
84500244,-0.009732182215777093,False
84500245,0.05860355020976037,False
84500246,-0.02130543488909256,False
84500247,-0.09470325894393168,False
84500248,-0.13480005324987232,True
84500249,-0.028180016938299465,False
84500250,0.0018438992058348938,False
84500251,0.005739957577206935,False
84500252,-0.03226559901145141,False
84500253,-0.0015220040228284722,False
84500254,0.09332361863381472,False
84506639,-0.058810325175985875,False
84506640,0.08074380561267519,False
84506641,-0.12802829312973768,True
84506642,0.004257458968244947,False
84506643,0.08460989147074198,False
84506644,0.06207005553938299,False
84506645,0.11635758789832992,False
84506646,0.0509633428794173,False
84506647,0.06327542814622766,False
84506648,-0.22027493936275158,True
84506649,0.16769243196692427,False
84506650,0.021655002623794613,False
84506651,0.0031945278114183027,False
84506652,-0.005131832239501844,False
84506653,-0.0005184598507487707,False
84506654,-0.021092313579250305,False
84506655,-0.040236869055272975,False
84506656,-0.04292638753178591,False
84506657,-0.01836392605105177,False
84506658,0.025515238211695084,False
84506659,0.0341814396194589,False
84506660,0.03976222822571731,False
84506661,-0.006576222490656765,False
84506662,-0.008015045190148732,False
84506663,0.016961330665378187,False
84506664,-0.004406867256183421,False
84506665,-0.051499003985836976,False
84506666,0.005553361764476045,False
84506667,-0.017562839890632207,False
84506668,0.12086766670909417,False
84506669,-0.056977219826874925,False
84506670,-0.1603054553326783,True
84506671,-0.12465417969911079,True
84506672,-0.00822170961550127,False
84506673,-0.02082968314132383,False
84506674,-0.0280341133039772,False
84506675,-0.02665013000545211,False
84506676,-0.056903509508551525,False
84506677,-0.11675064440711101,True
84513054,0.07893554963289287,False
84513055,0.0858070882434614,False
84513056,-0.14814179649230536,True
84513057,0.017964072426331502,False
84513058,0.08384845019165675,False
84513059,0.049504062823336956,False
84513060,0.09515194177170626,False
84513061,0.09049334579492269,False
84513062,0.08569376415463648,False
84513063,-0.09349053970225031,False
84513064,0.06331040050485681,False
84513065,-0.043581067154562496,False
84513066,0.00984513609619455,False
84513067,0.008443992262016963,False
84513068,-0.00036755264380395974,False
84513069,-0.034516387582778134,False
84513070,0.017801430490546527,False
84513071,0.03716484092790434,False
84513072,0.037698585208180736,False
84513073,0.02277568818241567,False
84513074,0.012969715115394022,False
84513075,0.03117170827064036,False
84513076,0.0030216609466577294,False
84513077,0.01591739669752276,False
84513078,-0.0014528967837676467,False
84513079,-0.006802148537394926,False
84513080,-0.013816361306435265,False
84513081,0.011901845058164084,False
84513082,-0.0006941502011045377,False
84513083,0.09600710031268923,False
84513084,-0.05394391050343907,False
84513085,-0.10042861361924263,True
84513086,-0.035848555784528814,False
84513087,-0.020872663438802865,False
84513088,-0.026133724095920376,False
84513089,-0.037177018001212266,False
84513090,-0.0923484377067442,False
84513091,-0.026969127541204358,False
84513092,0.017774532973510157,False
84519512,0.018388429546228543,False
84519513,0.056663581947886496,False
84519514,-0.136365588897406,True
84519515,-0.031006962887672837,False
84519516,-0.0293084171069619,False
84519517,0.060375011780899025,False
84519518,0.0321711719351714,False
84519519,0.039646509555549096,False
84519520,0.033647526661354676,False
84519521,-0.0017837724126820876,False
84519522,0.02745574095864417,False
84519523,-0.16047027696428295,True
84519524,-0.020448034473943055,False
84519525,0.0015197543022464873,False
84519526,-0.051889677701056125,False
84519527,-0.052249572640185024,False
84519528,-0.07534684965000214,False
84519529,-0.021207335305089003,False
84519530,0.04733295494007383,False
84519531,0.008648380199931041,False
84519532,-0.02715650751647218,False
84519533,-0.030989576547404918,False
84519534,-0.006013706497992912,False
84519535,0.009923672801132773,False
84519536,0.06544512161689257,False
84519537,-0.015318412826723056,False
84519538,0.018601585389466862,False
84519539,0.023950362507163044,False
84519540,0.034461592239679914,False
84519541,-0.025493283697754745,False
84519542,0.06275668957117654,False
84519543,-0.0379328369811189,False
84519544,-0.12919556899567208,True
84519545,-0.07183302323868979,False
84519546,-0.03477379724360519,False
84519547,-0.034391910907155605,False
84519548,0.07110516085164038,False
84519549,0.03833850433176167,False
84519550,-0.15889841236672217,True
84519551,-0.09367597651725217,False
84525988,-0.03051944186511566,False
84525989,0.01692402111550613,False
84525990,-0.14715585565369269,True
84525991,-0.1725216234575479,True
84525992,0.04289824505803744,False
84525993,0.06862206478624693,False
84525994,-0.01665956541656714,False
84525995,5.1246841962091644e-05,False
84525996,-0.04373765966074097,False
84525997,-0.11736509802952713,True
84525998,0.0034008080350245128,False
84525999,0.1896679755349007,False
84526000,0.16882755808442154,False
84526001,0.14258789793276389,False
84526002,-0.0010146802102676791,False
84526003,-0.04507223753872745,False
84526004,-0.043331945284598945,False
84526005,-0.05233789956540464,False
84526006,-0.018027777374295836,False
84526007,0.04300914933168039,False
84526008,0.012509275092664848,False
84526009,-0.06482646569347811,False
84526010,-0.07826873044106553,False
84526011,-0.0003016215049139574,False
84526012,0.008767154358409326,False
84526013,0.007332836465112602,False
84526014,-0.02174436537327555,False
84526015,0.004136031566535507,False
84526016,0.0377344175355381,False
84526017,0.026072777433966556,False
84526018,-0.03332704639791849,False
84526019,-0.03619235453441344,False
84526020,-0.01944873653022378,False
84526021,,False
84526022,-0.12088838872967128,True
84526023,-0.03386308126966782,False
84526024,0.018963342624785266,False
84526025,-0.09832174515857446,False
84526026,-0.13816280978815185,True
84526027,-0.15633736191296896,True
84526028,-0.08371917267941811,False
84532475,-0.009672548303891628,False
84532476,0.012041285734715163,False
84532477,-0.06392547433793153,False
84532478,-0.18113499177102574,True
84532479,-0.04082094986803634,False
84532480,0.023810148380865676,False
84532481,-0.018758450807481137,False
84532482,-0.011255851413429364,False
84532483,-0.1234932949943505,True
84532484,-0.03604169800007783,False
84532485,0.01625278313423405,False
84532486,-0.015808659983367203,False
84532487,-0.050088493674666765,False
84532488,0.012269552135233086,False
84532489,-0.06239494713841077,False
84532490,-0.0706879964102041,False
84532491,-0.032669261323183554,False
84532492,-0.012984740480340881,False
84532493,-0.005524051893658919,False
84532494,0.011734842418414708,False
84532495,-0.028027890392396195,False
84532496,-0.07881726742991954,False
84532497,-0.03164881768957084,False
84532498,-0.04387902037972,False
84532499,-0.06485715566454499,False
84532500,-0.06612633340322932,False
84532501,-0.03873281256406533,False
84532502,0.0004513083345345503,False
84532503,0.011650425269479072,False
84532504,-0.01643588966144005,False
84532505,-0.01207212346869307,False
84532506,-0.002138147869742227,False
84532507,-0.03045206702654847,False
84532508,-0.09627636320474034,False
84532509,-0.06636461363321666,False
84532510,-0.0318650615946018,False
84532511,0.0275526070305175,False
84532512,-0.09731264250599878,False
84532513,-0.16262205851120398,True
84532514,-0.18315282700423013,True
84532515,-0.12089201668957186,True
84538973,0.008821488386169881,False
84538974,0.0665751451086091,False
84538975,0.032533239911510754,False
84538976,0.011700805014035861,False
84538977,-0.09822824515420954,False
84538978,0.1312428170133886,False
84538979,0.0490973649504824,False
84538980,-0.011544324886485376,False
84538981,-0.10967814867309016,True
84538982,-0.03856507556937961,False
84538983,0.0033695184119638837,False
84538984,0.021316319662032047,False
84538985,0.04540649707585555,False
84538986,0.031869508810873005,False
84538987,-0.0781803091457444,False
84538988,-0.06966617236541127,False
84538989,-0.03038833089093955,False
84538990,-0.02000205597807803,False
84538991,0.001898614882553374,False
84538992,0.05879993080939147,False
84538993,0.04822715465328723,False
84538994,-0.02982606904484607,False
84538995,-0.021040416314852716,False
84538996,-0.0652991840427711,False
84538997,-0.06745290331824812,False
84538998,-0.03609591846676651,False
84538999,-0.06399682465184077,False
84539000,-0.034672310950337466,False
84539001,-0.006486797934904941,False
84539002,-0.03586734445174523,False
84539003,-0.023369445818416993,False
84539004,-0.03902494136034081,False
84539005,-0.009325426583097094,False
84539006,-0.024083108282474147,False
84539007,-0.01479418927298401,False
84539008,0.05384671813455962,False
84539009,0.09841153421661367,False
84539010,-0.1364600514795381,True
84539011,-0.14443012077729683,True
84539012,-0.15302946880762205,True
84539013,-0.1569332452998525,True
84545589,0.03382304432103373,False
84545590,-0.03030442888747744,False
84545591,-0.05770859868466282,False
84545592,-0.02874817082040939,False
84545593,0.05798763756604079,False
84545594,0.07336999624790282,False
84545595,0.010486741995280614,False
84545596,-0.08199510385537721,False
84545597,-0.06497497372495498,False
84545598,-0.03426413121538834,False
84545599,-0.009457892378093911,False
84545600,0.09647844447609899,False
84545601,0.021601992296879476,False
84545602,-0.03984658886494351,False
84545603,-0.013226768687042978,False
84545604,-0.038272336565928156,False
84545605,-0.011659181348523501,False
84545606,0.006577239785864458,False
84545607,0.04581270181481258,False
84545608,0.07097112169749027,False
84545609,0.019207052985407615,False
84545610,-0.056322442350139036,False
84545611,-0.03754288926909706,False
84545612,-0.06069494527274839,False
84545613,-0.038252336580629445,False
84545614,0.0469505383792522,False
84545615,-0.02264098695843777,False
84545616,-0.12656491336729928,True
84545617,-0.09635365839682866,False
84545618,-0.008309052155292523,False
84545619,-0.06063710093971485,False
84545620,-0.10166295308374439,True
84545621,-0.01026142534749919,False
84545622,-0.019040365541330997,False
84545623,0.0694840450044692,False
84545624,0.14295626777233017,False
84545625,0.027693230897182862,False
84545626,-0.057698763542164605,False
84545627,-0.05438411893549583,False
84545628,-0.10556603020376018,True
84545629,0.5307360669119378,False
84552258,0.061767817307291445,False
84552259,-0.07628204616949774,False
84552260,-0.04540212808771142,False
84552261,0.01444937970726985,False
84552262,-0.042029734698400385,False
84552263,0.051034590709244126,False
84552264,0.06866436616163091,False
84552265,-0.038719496423795956,False
84552266,-0.064564381879565,False
84552267,-0.004662773676956678,False
84552268,-0.005203681288962374,False
84552269,0.049903596746138305,False
84552270,-0.01825995290311688,False
84552271,-0.003873234041204209,False
84552272,0.0440825906813161,False
84552273,-0.06029563334641368,False
84552274,-0.08840096249280927,False
84552275,-0.02478223563379027,False
84552276,0.004551123681923871,False
84552277,0.018986161220345892,False
84552278,-0.00892129085601383,False
84552279,-0.06220448852455002,False
84552280,-0.03052023709975415,False
84552281,-0.02942261868151118,False
84552282,-0.0342893224553884,False
84552283,0.03335992495665005,False
84552284,-0.011676182349362903,False
84552285,-0.11149854670275225,True
84552286,-0.08280383598107785,False
84552287,-0.020705029368018997,False
84552288,-0.03417695826557194,False
84552289,-0.07578155974528832,False
84552290,-0.06885704420696209,False
84552291,-0.05282430920900664,False
84552292,-0.0410532996185497,False
84552293,-0.041673598967001936,False
84552294,-0.10141090802190826,True
84552295,-0.05551465042086145,False
84552296,0.07344358535672073,False
84552297,-0.0490783773792872,False
84552298,-0.11187808719964101,True
84558923,0.06667871668595528,False
84558924,-0.011967184219791663,False
84558925,-0.03450226092430435,False
84558926,0.03361795205584979,False
84558927,0.09355579759049523,False
84558928,0.06481462398974679,False
84558929,0.044530550662983864,False
84558930,-0.046735570431986596,False
84558931,-0.1158422323501756,True
84558932,0.003961171142557403,False
84558933,0.01564844210982828,False
84558934,0.0408627084935368,False
84558935,0.05882232606901701,False
84558936,0.06446194253603178,False
84558937,-0.026311756568548682,False
84558938,-0.055306273604783435,False
84558939,-0.02993862281766173,False
84558940,0.02773177834070553,False
84558941,0.04793523443842164,False
84558942,0.031228099845309297,False
84558943,0.019200276991132356,False
84558944,0.0019443981674460552,False
84558945,0.016465328190648353,False
84558946,0.002571517799835976,False
84558947,0.0022297760979510172,False
84558948,0.02730394492614591,False
84558949,0.01740098820964037,False
84558950,-0.11190852028446831,True
84558951,-0.1491159759462106,True
84558952,-0.06957235773408448,False
84558953,0.01598319632495357,False
84558954,-0.04421529912218485,False
84558955,-0.0717114014091597,False
84558956,-0.08610962588965869,False
84558957,-0.09781023719999485,False
84558958,-0.10437495656024685,True
84558959,-0.05664857400225805,False
84558960,-0.0428667275398612,False
84558961,-0.024075642240214273,False
84558962,-0.06872761632677189,False
84558963,-0.0325468982313842,False
84565605,0.0033269319011716494,False
84565606,-0.009902988252368792,False
84565607,-0.04846825549791479,False
84565608,0.06050012122376261,False
84565609,0.03329312229027792,False
84565610,0.07482007485523824,False
84565611,0.01344654047733181,False
84565612,0.005406733918172494,False
84565613,-0.10662338312992461,True
84565614,-0.029164384408858365,False
84565615,0.02149926911151723,False
84565616,0.032512827440438534,False
84565617,0.06372361443386987,False
84565618,0.03448524612580662,False
84565619,-0.011112190865284496,False
84565620,-0.018219249229684462,False
84565621,0.005787129800050208,False
84565622,-0.0014551364386921322,False
84565623,-0.000294630080708483,False
84565624,0.005324452010686667,False
84565625,0.012677645096150837,False
84565626,-0.0020179894022891547,False
84565627,-0.010878460288575111,False
84565628,-0.010329489929305897,False
84565629,0.029743609452170926,False
84565630,0.024406976330075828,False
84565631,0.0015947595616119512,False
84565632,-0.1506060683004301,True
84565633,-0.19093752300848577,True
84565634,-0.12742227352094956,True
84565635,-0.03689162190671256,False
84565636,-0.03628108256045381,False
84565637,-0.06916025818271174,False
84565638,-0.1031618749394136,True
84565639,-0.14145031054562812,True
84565640,-0.10850522235371884,True
84565641,-0.04574547104690054,False
84565642,-0.043146906596624485,False
84565643,-0.04650560197467048,False
84565644,-0.020665613747475144,False
84565645,0.01701089205975992,False
84572334,-0.04950650084406517,False
84572335,0.022793642490653007,False
84572336,0.055255976230872056,False
84572337,-0.053802506266156166,False
84572338,0.002501933376466617,False
84572339,0.060397151982597035,False
84572340,-0.026678413743696165,False
84572341,-0.023922151538245885,False
84572342,0.021870410578091096,False
84572343,-0.10428535877574191,True
84572344,-0.014101412728913118,False
84572345,0.045235464600717284,False
84572346,0.01576673910086078,False
84572347,-0.001350178611432298,False
84572348,-0.01369055378584695,False
84572349,0.0084265613574751,False
84572350,0.010857267045360108,False
84572351,-0.01033220053644629,False
84572352,-0.06647818475417629,False
84572353,-0.015092398866406492,False
84572354,0.018039224105185426,False
84572355,-0.011996398540605038,False
84572356,-0.023324820663341673,False
84572357,-0.004229779218664803,False
84572358,0.0005070727086361755,False
84572359,-0.04197975210631293,False
84572360,-0.05037063843642641,False
84572361,-0.04631012897218494,False
84572362,-0.03730021687856385,False
84572363,-0.007384152721102557,False
84572364,-0.03976004055644812,False
84572365,-0.07544401045794379,False
84572366,-0.04037737197271446,False
84572367,-0.10841784083176721,True
84572368,-0.08801096263352486,False
84572369,-0.04307691348964948,False
84572370,-0.035582892425367774,False
84572371,-0.044360737139938954,False
84572372,-0.01412694524742538,False
84572373,0.014125497253582565,False
84572374,0.007502463159866011,False
84579054,-0.19663249228164353,True
84579055,0.011302716262142864,False
84579056,0.02331631742034208,False
84579057,-0.02202054798828854,False
84579058,0.060231208983035106,False
84579059,0.11984403773084282,False
84579060,0.025760329891794206,False
84579061,0.005874127903628639,False
84579062,-0.006443601105375854,False
84579063,0.0039816087392422995,False
84579064,0.004327084793841616,False
84579065,0.027962072304715993,False
84579066,0.006728504636107907,False
84579067,-0.01845082824789073,False
84579068,-0.011316589078072625,False
84579069,0.01948099924413505,False
84579070,0.034648313004555786,False
84579071,0.024197799072733596,False
84579072,-0.10237187305522384,True
84579073,-0.04071324301790816,False
84579074,0.029035522339105477,False
84579075,0.009385813817532238,False
84579076,-0.037187252550779426,False
84579077,-0.0050765899728878894,False
84579078,-0.016218021059874434,False
84579079,-0.05355089309762813,False
84579080,-0.054339055667445076,False
84579081,-0.041208638066594194,False
84579082,-0.05420150448023983,False
84579083,-0.03707614324794288,False
84579084,0.06107843604284875,False
84579085,-0.16148196963528114,True
84579086,-0.07453474652492116,False
84579087,-0.06624836391397819,False
84579088,-0.09618145110046061,False
84579089,-0.058721588946696615,False
84579090,-0.06392849179649869,False
84579091,-0.08793211311909044,False
84579092,-0.028202946189577638,False
84579093,0.0030417060115620286,False
84579094,-0.01752563848523074,False
84585798,-0.0831119820623276,False
84585799,0.01395905880036337,False
84585800,0.00554684162794297,False
84585801,0.07969939124024077,False
84585802,-0.06101267196069556,False
84585803,-0.041237972796660936,False
84585804,0.039744660644354377,False
84585805,0.017544751714834914,False
84585806,0.030239588345081454,False
84585807,-0.015529848639812702,False
84585808,0.008897877363359136,False
84585809,0.02921699150157101,False
84585810,0.044910483458454255,False
84585811,0.007369659036736835,False
84585812,-0.04345562072299469,False
84585813,-0.017796363798230592,False
84585814,0.030382688532844884,False
84585815,-0.0020932499574420134,False
84585816,-0.061451406483487694,False
84585817,-0.004592671256428406,False
84585818,-0.008148912657115436,False
84585819,-0.030756517408329968,False
84585820,-0.07307003526126635,False
84585821,-0.07930020456665401,False
84585822,-0.03317964073521819,False
84585823,-0.013797528441214566,False
84585824,0.05791163108697572,False
84585825,-0.23246462140085716,True
84585826,-0.06316795904754258,False
84585827,-0.013137301783587178,False
84585828,-0.06863657344778434,False
84585829,-0.02900524443794738,False
84585830,-0.0703236873541654,False
84585831,-0.04170158125733945,False
84585832,-0.05083887437949852,False
84585833,-0.07578955854156046,False
84585834,-0.04735345719532863,False
84592556,-0.018707846961662472,False
84592557,0.09992506597420589,False
84592558,-0.01292808875131452,False
84592559,-0.1578222061491703,True
84592560,-0.018361188483232788,False
84592561,-0.0218995671406868,False
84592562,-0.02229863680083604,False
84592563,0.03590605178925971,False
84592564,-0.016690563542142465,False
84592565,-0.020496884066334042,False
84592566,0.030578129423198583,False
84592567,0.013233187958303229,False
84592568,-0.023092574951589742,False
84592569,0.016154877067368775,False
84592570,0.03388412636427448,False
84592571,0.030266881271702403,False
84592572,-0.003130837328588718,False
84592573,-0.014126899816583062,False
84592574,0.06883157544816043,False
84592575,-0.022356482188304196,False
84592576,-0.09100637485890367,False
84592577,-0.09241608124592009,False
84592578,-0.046184775470255075,False
84592579,-0.003919877779330349,False
84592580,0.060110231641141654,False
84592581,-0.024094832761184265,False
84592582,0.5169392828315313,False
84592583,-0.08809102240093816,False
84592584,-0.03705469675206113,False
84592585,-0.015513032487654073,False
84592586,-0.0048579881190053895,False
84592587,0.008507555810873714,False
84592588,0.06039868366074214,False
84592589,-0.08145192008194316,False
84592590,-0.08591580553471898,False
84592591,-0.06395963860134754,False
84599345,-0.060782299997988926,False
84599346,0.04908397100020468,False
84599347,-0.07217067845676721,False
84599348,-0.044010723791594826,False
84599349,-0.022849847359571702,False
84599350,-0.009880042134484202,False
84599351,-0.011376004562148847,False
84599352,0.01608007017790819,False
84599353,0.027891943841450113,False
84599354,0.014753751902331583,False
84599355,-0.05683167151779843,False
84599356,-0.03799610663219692,False
84599357,-0.012969505613168132,False
84599358,0.011562319614175478,False
84599359,0.061534608647541816,False
84599360,0.060719879751809515,False
84599361,-0.03446451360520234,False
84599362,-0.031191684034872765,False
84599363,0.0689676054525498,False
84599364,0.05472464630331744,False
84599365,-0.036915939089286885,False
84599366,-0.06917805603698218,False
84599367,-0.12111033506345766,True
84599368,-0.06072688984286937,False
84599369,0.0018979944845805348,False
84599370,-0.03572548826959014,False
84599371,-0.08092018411973305,False
84599372,-0.12483895215204643,True
84599373,-0.1434428632430034,True
84599374,-0.051622697709211726,False
84599375,-0.01120947580349344,False
84599376,-0.08983396877699032,False
84599377,-0.004743469296002302,False
84599378,-0.02721968546422491,False
84599379,-0.07536491464218789,False
84599380,-0.09730395870573917,False
84599381,-0.013181668696849173,False
84606227,-0.04924461247261058,False
84606228,-0.03121090104310462,False
84606229,-0.07877006312014088,False
84606230,-0.003311862199552832,False
84606231,0.044067136069898295,False
84606232,0.03788865831754204,False
84606233,0.09839291492986078,False
84606234,-0.030668782634377063,False
84606235,-0.049406314815709326,False
84606236,0.01223008292501678,False
84606237,0.030761257018329678,False
84606238,-0.02474777935281316,False
84606239,-0.06300757175198278,False
84606240,-0.044549470894120376,False
84606241,0.022454189330268826,False
84606242,0.06203102021567433,False
84606243,0.0041527301942101014,False
84606244,-0.10129303751240341,True
84606245,0.04479008462353352,False
84606246,0.08371306749921735,False
84606247,-0.019964209311572875,False
84606248,-0.08686623198946164,False
84606249,-0.07699721757977998,False
84606250,-0.10352433203636284,True
84606251,-0.08296319800860992,False
84606252,-0.041991774720759094,False
84606253,-0.050221193676027134,False
84606254,-0.03248068813104351,False
84606255,-0.046822118472488,False
84606256,-0.04998376582048688,False
84606257,-0.040685643398614725,False
84606258,-0.022291956638149285,False
84606259,-0.06832771583468238,False
84606260,-0.005021607134699262,False
84606261,-0.05599014619515957,False
84606262,-0.06594467233309895,False
84606263,-0.03947250126464316,False
84606264,-0.010961147746855065,False
84613154,0.03961646720126349,False
84613155,-0.043022449103595053,False
84613156,-0.038046906294254584,False
84613157,-0.0028211620170978686,False
84613158,0.012311337822331965,False
84613159,0.05295027851792971,False
84613160,0.12949187783167257,False
84613161,-0.036379447267670215,False
84613162,-0.057566690124194436,False
84613163,-0.018150338548733668,False
84613164,0.007039798441740913,False
84613165,0.06935555775728282,False
84613166,0.02635624127097861,False
84613167,-0.09454268512633242,False
84613168,-0.05661783448583689,False
84613169,-0.028663506823301304,False
84613170,-0.027487923714179796,False
84613171,-0.07479157651905856,False
84613172,0.085967442411297,False
84613173,0.030509263056124836,False
84613174,-0.046384474809990126,False
84613175,0.017868138043197968,False
84613176,-0.10274148040343718,True
84613177,-0.11666134146725594,True
84613178,-0.08888767233007543,False
84613179,-0.030384575507337225,False
84613180,-0.03965223793720184,False
84613181,-0.05136027385235382,False
84613182,-0.0137119883255625,False
84613183,-0.01837157913205197,False
84613184,-0.004374006218331935,False
84613185,-0.03084911626455209,False
84613186,-0.022073555325354325,False
84613187,-0.04525668698682878,False
84613188,-0.08778878032998284,False
84613189,-0.052992877423579755,False
84613190,-0.04961897983352754,False
84613191,-0.06576641141342174,False
